Age,Gender,Education Level,Job Title,Years of Experience,Salary
34,0,3,Research Director,11,160000.0
28,1,1,Marketing Analyst,3,60000.0
32,0,1,Product Manager,7,120000.0
24,1,0,Receptionist,0,25000.0
37,0,2,Marketing Director,14,190000.0
39,1,1,Financial Manager,16,200000.0
29,1,1,Marketing Coordinator,4,65000.0
34,0,2,Software Engineer,9,125000.0
28,1,1,Product Manager,3,70000.0
31,0,3,Data Scientist,7,110000.0
37,1,1,Financial Analyst,12,160000.0
30,0,1,Marketing Analyst,4,75000.0
33,1,2,Software Engineer,8,120000.0
27,0,1,Graphic Designer,2,50000.0
30,1,1,Product Manager,5,85000.0
36,0,3,Research Scientist,11,155000.0
28,0,1,Software Engineer,3,70000.0
32,1,1,Marketing Manager,8,115000.0
29,0,2,Financial Analyst,5,95000.0
25,1,1,Marketing Analyst,0,40000.0
31,0,1,Project Manager,6,115000.0
35,1,3,Research Director,12,175000.0
28,0,1,Software Engineer,3,70000.0
33,1,2,Marketing Manager,9,135000.0
29,0,1,Marketing Analyst,4,75000.0
25,1,0,Customer Service Representative,1,30000.0
36,0,3,Research Scientist,13,185000.0
40,1,1,Financial Manager,15,210000.0
27,0,1,Product Designer,1,45000.0
32,1,3,Data Scientist,9,145000.0
28,0,1,Marketing Analyst,3,70000.0
32,1,1,Product Manager,7,120000.0
24,0,0,Delivery Driver,0,28000.0
38,0,2,Marketing Director,14,195000.0
40,1,1,Financial Manager,16,215000.0
27,0,1,Product Designer,2,55000.0
32,1,3,Data Scientist,9,145000.0
29,0,1,Marketing Analyst,4,75000.0
33,1,2,Marketing Manager,9,135000.0
27,0,1,Software Engineer,3,80000.0
36,1,3,Research Scientist,13,185000.0
25,0,1,Product Manager,1,60000.0
30,1,1,Marketing Coordinator,5,95000.0
34,0,3,Research Director,12,170000.0
28,1,1,Marketing Analyst,3,65000.0
32,0,1,Product Manager,7,120000.0
24,1,0,Receptionist,0,25000.0
38,0,2,Marketing Director,14,195000.0
40,1,1,Financial Manager,16,215000.0
27,0,1,Product Designer,2,55000.0
32,1,3,Data Scientist,9,145000.0
29,0,1,Marketing Analyst,4,75000.0
33,1,2,Marketing Manager,9,135000.0
27,0,1,Software Engineer,3,80000.0
36,1,3,Research Scientist,13,185000.0
25,0,1,Product Manager,1,60000.0
30,1,1,Marketing Coordinator,5,95000.0
34,0,3,Research Director,12,170000.0
28,1,1,Marketing Analyst,3,65000.0
32,0,1,Product Manager,7,120000.0
24,1,0,Receptionist,0,25000.0
38,0,2,Marketing Director,14,195000.0
40,1,1,Financial Manager,16,215000.0
27,0,1,Product Designer,2,55000.0
32,1,3,Data Scientist,9,145000.0
29,0,1,Marketing Analyst,4,75000.0
33,1,2,Marketing Manager,9,135000.0
27,0,1,Software Engineer,3,80000.0
36,1,3,Research Scientist,13,185000.0
25,0,1,Product Manager,1,60000.0
30,1,1,Marketing Coordinator,5,95000.0
34,0,3,Research Director,12,170000.0
28,1,1,Marketing Analyst,3,65000.0
32,0,1,Product Manager,7,120000.0
24,1,0,Receptionist,0,25000.0
38,0,2,Marketing Director,14,195000.0
40,1,1,Financial Manager,16,215000.0
27,0,1,Product Designer,2,55000.0
32,1,3,Data Scientist,9,145000.0
29,0,1,Marketing Analyst,4,75000.0
33,1,2,Marketing Manager,9,135000.0
27,0,1,Software Engineer,3,80000.0
36,1,3,Research Scientist,13,185000.0
25,0,1,Product Manager,1,60000.0
30,1,1,Marketing Coordinator,5,95000.0
34,0,3,Research Director,12,170000.0
28,1,1,Marketing Analyst,3,65000.0
32,0,1,Product Manager,7,120000.0
24,1,0,Receptionist,0,25000.0
38,0,2,Marketing Director,14,195000.0
40,1,1,Financial Manager,16,215000.0
27,0,1,Product Designer,2,55000.0
32,1,3,Data Scientist,9,145000.0
29,0,1,Marketing Analyst,4,75000.0
33,1,2,Marketing Manager,9,135000.0
27,0,1,Software Engineer,3,80000.0
36,1,3,Research Scientist,13,185000.0
25,0,1,Product Manager,1,60000.0
30,1,1,Marketing Coordinator,5,95000.0
34,0,3,Research Director,12,170000.0
28,1,1,Marketing Analyst,3,65000.0
32,0,1,Product Manager,7,120000.0
24,1,0,Receptionist,0,25000.0
38,0,2,Marketing Director,14,195000.0
40,1,1,Financial Manager,16,215000.0
27,0,1,Product Designer,2,55000.0
32,1,3,Data Scientist,9,145000.0
29,0,1,Marketing Analyst,4,75000.0
33,1,2,Marketing Manager,9,135000.0
27,0,1,Software Engineer,3,80000.0
36,1,3,Research Scientist,13,185000.0
25,0,1,Product Manager,1,60000.0
30,1,1,Marketing Coordinator,5,95000.0
34,0,3,Research Director,12,170000.0
28,1,1,Marketing Analyst,3,65000.0
32,0,1,Product Manager,7,120000.0
24,1,0,Receptionist,0,25000.0
38,0,2,Marketing Director,14,195000.0
40,1,1,Financial Manager,16,215000.0
27,0,1,Product Designer,2,55000.0
32,1,3,Data Scientist,9,145000.0
29,0,1,Marketing Analyst,4,75000.0
33,1,2,Marketing Manager,9,135000.0
27,0,1,Software Engineer,3,80000.0
36,1,3,Research Scientist,13,185000.0
25,0,1,Product Manager,1,60000.0
30,1,1,Marketing Coordinator,5,95000.0
34,0,3,Research Director,12,170000.0
28,1,1,Marketing Analyst,3,65000.0
32,0,1,Product Manager,7,120000.0
24,1,0,Receptionist,0,25000.0
38,0,2,Marketing Director,14,195000.0
40,1,1,Financial Manager,16,215000.0
26,1,2,Software Engineer,2,75000.0
39,0,3,Research Scientist,14,185000.0
32,1,1,Marketing Manager,7,120000.0
28,0,1,Graphic Designer,3,60000.0
35,1,2,Data Scientist,10,145000.0
29,0,1,Marketing Analyst,4,75000.0
33,1,2,Product Manager,8,135000.0
27,0,1,Software Engineer,2,70000.0
36,1,3,Research Director,12,175000.0
24,0,0,Delivery Driver,0,28000.0
38,0,2,Marketing Director,14,195000.0
40,1,1,Financial Manager,16,215000.0
27,0,1,Product Designer,2,55000.0
32,1,3,Data Scientist,9,145000.0
29,0,1,Marketing Analyst,4,75000.0
33,1,2,Marketing Manager,9,135000.0
27,0,1,Software Engineer,3,80000.0
36,1,3,Research Scientist,13,185000.0
25,0,1,Product Manager,1,60000.0
30,1,1,Marketing Coordinator,5,95000.0
34,0,3,Research Director,12,170000.0
28,1,1,Marketing Analyst,3,65000.0
32,0,1,Product Manager,7,120000.0
24,1,0,Receptionist,0,25000.0
38,0,2,Marketing Director,14,195000.0
40,1,1,Financial Manager,16,215000.0
27,0,1,Product Designer,2,55000.0
32,1,3,Data Scientist,9,145000.0
29,0,1,Marketing Analyst,4,75000.0
33,1,2,Marketing Manager,9,135000.0
27,0,1,Software Engineer,3,80000.0
36,1,3,Research Scientist,13,185000.0
25,0,1,Product Manager,1,60000.0
30,1,1,Marketing Coordinator,5,95000.0
34,0,3,Research Director,12,170000.0
28,1,1,Marketing Analyst,3,65000.0
32,0,1,Product Manager,7,120000.0
24,1,0,Receptionist,0,25000.0
38,0,2,Marketing Director,14,195000.0
40,1,1,Financial Manager,16,215000.0
27,0,1,Product Designer,2,55000.0
32,1,3,Data Scientist,9,145000.0
29,0,1,Marketing Analyst,4,75000.0
33,1,2,Marketing Manager,9,135000.0
27,0,1,Software Engineer,3,80000.0
36,1,3,Research Scientist,13,185000.0
25,0,1,Product Manager,1,60000.0
30,1,1,Marketing Coordinator,5,95000.0
34,0,3,Research Director,12,170000.0
28,1,1,Marketing Analyst,3,65000.0
32,0,1,Product Manager,7,120000.0
24,1,0,Receptionist,0,25000.0
38,0,2,Marketing Director,14,195000.0
40,1,1,Financial Manager,16,215000.0
27,0,1,Product Designer,2,55000.0
32,1,3,Data Scientist,9,145000.0
29,0,1,Marketing Analyst,4,75000.0
33,1,2,Marketing Manager,9,135000.0
27,0,1,Software Engineer,3,80000.0
36,1,3,Research Scientist,13,185000.0
25,0,1,Product Manager,1,60000.0
30,1,1,Marketing Coordinator,5,95000.0
34,0,3,Research Director,12,170000.0
28,1,1,Marketing Analyst,3,65000.0
32,0,1,Product Manager,7,120000.0
24,1,0,Receptionist,0,25000.0
38,0,2,Marketing Director,14,195000.0
40,1,1,Financial Manager,16,215000.0
27,0,1,Product Designer,2,55000.0
32,1,3,Data Scientist,9,145000.0
29,0,1,Marketing Analyst,4,75000.0
33,1,2,Marketing Manager,9,135000.0
27,0,1,Software Engineer,3,80000.0
36,1,3,Research Scientist,13,185000.0
25,0,1,Product Manager,1,60000.0
30,1,1,Marketing Coordinator,5,95000.0
34,0,3,Research Director,12,170000.0
28,1,1,Marketing Analyst,3,65000.0
32,0,1,Product Manager,7,120000.0
24,1,0,Receptionist,0,25000.0
38,0,2,Marketing Director,14,195000.0
40,1,1,Financial Manager,16,215000.0
27,0,1,Product Designer,2,55000.0
32,1,3,Data Scientist,9,145000.0
29,0,1,Marketing Analyst,4,75000.0
33,1,2,Marketing Manager,9,135000.0
27,0,1,Software Engineer,3,80000.0
36,1,3,Research Scientist,13,185000.0
25,0,1,Product Manager,1,60000.0
30,1,1,Marketing Coordinator,5,95000.0
34,0,3,Research Director,12,170000.0
28,1,1,Marketing Analyst,3,65000.0
32,0,1,Product Manager,7,120000.0
24,1,0,Receptionist,0,25000.0
38,0,2,Marketing Director,14,195000.0
40,1,1,Financial Manager,16,215000.0
27,0,1,Product Designer,2,55000.0
32,1,3,Data Scientist,9,145000.0
29,0,1,Marketing Analyst,4,75000.0
33,1,2,Marketing Manager,9,135000.0
27,0,1,Software Engineer,3,80000.0
36,1,3,Research Scientist,13,185000.0
25,0,1,Product Manager,1,60000.0
30,1,1,Marketing Coordinator,5,95000.0
34,0,3,Research Director,12,170000.0
28,1,1,Marketing Analyst,3,65000.0
32,0,1,Product Manager,7,120000.0
24,1,0,Receptionist,0,25000.0
38,0,2,Marketing Director,14,195000.0
40,1,1,Financial Manager,16,215000.0
27,0,1,Product Designer,2,55000.0
32,1,3,Data Scientist,9,145000.0
29,0,1,Marketing Analyst,4,75000.0
33,1,2,Marketing Manager,9,135000.0
27,0,1,Software Engineer,3,80000.0
36,1,3,Research Scientist,13,185000.0
25,0,1,Product Manager,1,60000.0
30,1,1,Marketing Coordinator,5,95000.0
34,0,3,Research Director,12,170000.0
28,1,1,Marketing Analyst,3,65000.0
32,0,1,Product Manager,7,120000.0
24,1,0,Receptionist,0,25000.0
38,0,2,Marketing Director,14,195000.0
40,1,1,Financial Manager,16,215000.0
27,0,1,Product Designer,2,55000.0
32,1,3,Data Scientist,9,145000.0
29,0,1,Marketing Analyst,4,75000.0
29,0,1,Sales Associate,2,45000.0
45,1,2,Sales Manager,8,80000.0
37,0,3,Marketing Manager,7,90000.0
23,1,0,Sales Executive,1,35000.0
41,0,1,Financial Manager,12,120000.0
26,1,1,Digital Marketing Manager,4,60000.0
33,0,2,Content Marketing Manager,5,70000.0
28,1,0,Sales Representative,3,40000.0
50,0,3,Senior Product Marketing Manager,15,150000.0
35,1,1,Junior Sales Representative,2,35000.0
42,0,2,Director of Marketing,13,130000.0
27,1,1,Sales Associate,1,35000.0
48,0,3,Sales Director,18,180000.0
31,1,0,Financial Manager,4,60000.0
36,0,1,Sales Manager,6,75000.0
25,1,2,Digital Marketing Manager,3,50000.0
39,0,3,Marketing Manager,10,100000.0
30,1,0,Sales Executive,2,40000.0
44,0,1,Content Marketing Manager,11,110000.0
29,1,2,Sales Representative,4,55000.0
47,0,3,Senior Product Marketing Manager,17,170000.0
32,1,1,Junior Sales Representative,3,40000.0
38,0,2,Director of Marketing,9,95000.0
24,1,0,Sales Associate,1,35000.0
40,0,3,Sales Director,14,140000.0
34,1,1,Financial Manager,5,70000.0
26,0,2,Digital Marketing Manager,3,50000.0
31,1,3,Marketing Manager,6,75000.0
27,0,0,Sales Executive,2,40000.0
43,1,1,Content Marketing Manager,12,120000.0
28,0,2,Sales Representative,2,40000.0
46,1,3,Senior Product Marketing Manager,16,160000.0
33,0,1,Junior Sales Representative,4,55000.0
39,1,2,Director of Marketing,10,100000.0
25,0,0,Sales Associate,1,35000.0
41,1,1,Sales Manager,8,80000.0
35,0,3,Marketing Manager,7,90000.0
23,1,1,Sales Executive,1,35000.0
42,0,2,Financial Manager,13,130000.0
26,1,1,Digital Marketing Manager,4,60000.0
32,0,2,Content Marketing Manager,5,70000.0
27,1,0,Sales Representative,3,40000.0
50,0,3,Senior Product Marketing Manager,15,150000.0
36,1,1,Junior Sales Representative,2,35000.0
48,0,2,Director of Marketing,18,180000.0
31,1,0,Sales Associate,2,40000.0
29,0,1,Sales Director,6,75000.0
45,1,3,Financial Manager,12,120000.0
25,0,2,Digital Marketing Manager,3,50000.0
37,1,1,Marketing Manager,7,90000.0
23,0,0,Sales Executive,1,35000.0
41,1,1,Content Marketing Manager,11,110000.0
26,0,2,Sales Representative,3,45000.0
33,1,3,Senior Product Marketing Manager,5,70000.0
28,0,1,Junior Sales Representative,1,30000.0
42,1,2,Director of Marketing,13,130000.0
27,0,0,Financial Manager,4,60000.0
50,1,1,Sales Manager,15,150000.0
35,0,3,Marketing Manager,8,80000.0
24,1,1,Sales Executive,1,35000.0
46,0,2,Content Marketing Manager,16,160000.0
29,1,0,Sales Representative,2,40000.0
47,0,3,Senior Product Marketing Manager,17,170000.0
31,1,1,Junior Sales Representative,3,40000.0
38,0,2,Director of Marketing,9,95000.0
25,1,0,Sales Associate,1,35000.0
39,0,1,Sales Director,10,100000.0
33,1,3,Financial Manager,5,70000.0
27,0,2,Digital Marketing Manager,3,50000.0
43,1,1,Marketing Manager,12,120000.0
28,0,0,Sales Executive,2,40000.0
31,0,1,Sales Associate,3,50000.0
46,1,2,Marketing Manager,14,140000.0
27,0,0,Sales Executive,2,40000.0
38,1,1,Financial Manager,10,100000.0
24,0,3,Digital Marketing Manager,1,30000.0
33,1,2,Content Marketing Manager,6,75000.0
29,0,0,Sales Representative,2,40000.0
50,1,1,Sales Manager,18,180000.0
35,0,3,Senior Product Marketing Manager,8,80000.0
23,1,1,Sales Executive,1,35000.0
41,0,2,Director of Marketing,12,120000.0
26,1,0,Financial Manager,3,45000.0
32,0,1,Sales Director,7,90000.0
27,1,3,Marketing Manager,4,55000.0
43,0,2,Content Marketing Manager,16,160000.0
28,1,1,Sales Representative,2,40000.0
47,0,3,Senior Product Marketing Manager,17,170000.0
31,1,0,Junior Sales Representative,3,40000.0
38,0,2,Director of Marketing,9,95000.0
25,1,0,Sales Associate,1,35000.0
39,0,1,Sales Manager,11,110000.0
33,1,3,Financial Manager,6,75000.0
27,0,2,Digital Marketing Manager,3,50000.0
43,1,1,Marketing Manager,12,120000.0
28,0,0,Sales Executive,2,40000.0
50,1,2,Content Marketing Manager,15,150000.0
36,0,1,Sales Representative,5,70000.0
48,1,3,Senior Product Marketing Manager,19,190000.0
31,0,0,Junior Sales Representative,3,40000.0
29,1,1,Sales Director,6,75000.0
45,0,2,Director of Marketing,14,140000.0
25,1,0,Sales Associate,1,35000.0
41,0,1,Financial Manager,12,120000.0
35,1,3,Marketing Manager,8,80000.0
23,0,1,Sales Executive,1,35000.0
42,1,2,Sales Manager,13,130000.0
26,0,0,Digital Marketing Manager,2,40000.0
32,1,1,Content Marketing Manager,7,90000.0
27,0,3,Sales Representative,4,55000.0
50,1,2,Senior Product Marketing Manager,18,180000.0
36,0,1,Junior Sales Representative,3,45000.0
48,1,3,Director of Marketing,19,190000.0
31,0,0,Sales Associate,3,50000.0
29,1,1,Financial Manager,4,55000.0
45,0,2,Marketing Manager,13,130000.0
25,1,0,Sales Executive,1,35000.0
41,0,1,Content Marketing Manager,12,120000.0
35,1,3,Senior Product Marketing Manager,9,95000.0
23,0,1,Sales Representative,1,35000.0
42,1,2,Digital Marketing Manager,14,140000.0
26,0,0,Sales Manager,2,40000.0
32,1,1,Director of Marketing,8,80000.0
27,0,3,Marketing Manager,4,55000.0
50,1,2,Content Marketing Manager,19,190000.0
36,0,1,Sales Director,6,75000.0
48,1,3,Senior Product Marketing Manager,17,170000.0
31,0,0,Sales Associate,3,50000.0
29,1,1,Financial Manager,4,55000.0
45,0,2,Marketing Manager,13,130000.0
25,1,0,Sales Executive,1,35000.0
41,0,1,Content Marketing Manager,12,120000.0
35,1,3,Senior Product Marketing Manager,9,95000.0
23,0,1,Sales Representative,1,35000.0
42,1,2,Digital Marketing Manager,14,140000.0
26,0,0,Sales Manager,2,40000.0
32,1,1,Director of Marketing,8,80000.0
27,0,3,Marketing Manager,4,55000.0
50,1,2,Content Marketing Manager,19,190000.0
36,0,1,Sales Director,6,75000.0
48,1,3,Senior Product Marketing Manager,17,170000.0
31,0,0,Sales Associate,3,50000.0
29,1,1,Financial Manager,4,55000.0
45,0,2,Marketing Manager,13,130000.0
25,1,0,Sales Executive,1,35000.0
41,0,1,Content Marketing Manager,12,120000.0
35,1,3,Senior Product Marketing Manager,9,95000.0
23,0,1,Sales Representative,1,35000.0
42,1,2,Digital Marketing Manager,14,140000.0
26,0,0,Sales Manager,2,40000.0
32,1,1,Director of Marketing,8,80000.0
27,0,3,Marketing Manager,4,55000.0
50,1,2,Content Marketing Manager,19,190000.0
36,0,1,Sales Director,6,75000.0
48,1,3,Senior Product Marketing Manager,17,170000.0
31,0,0,Sales Associate,3,50000.0
29,1,1,Financial Manager,4,55000.0
45,0,2,Marketing Manager,13,130000.0
25,1,0,Sales Executive,1,35000.0
41,0,1,Content Marketing Manager,12,120000.0
35,1,3,Senior Product Marketing Manager,9,95000.0
23,0,1,Sales Representative,1,35000.0
42,1,2,Digital Marketing Manager,14,140000.0
26,0,0,Sales Manager,2,40000.0
32,1,1,Director of Marketing,8,80000.0
27,0,3,Marketing Manager,4,55000.0
50,1,2,Content Marketing Manager,19,190000.0
36,0,1,Sales Director,6,75000.0
48,1,3,Senior Product Marketing Manager,17,170000.0
31,0,0,Sales Associate,3,50000.0
29,1,1,Financial Manager,4,55000.0
45,0,2,Marketing Manager,13,130000.0
25,1,0,Sales Executive,1,35000.0
41,0,1,Content Marketing Manager,12,120000.0
35,1,3,Senior Product Marketing Manager,9,95000.0
23,0,1,Sales Representative,1,35000.0
42,1,2,Digital Marketing Manager,14,140000.0
26,0,0,Sales Manager,2,40000.0
32,1,1,Director of Marketing,8,80000.0
27,0,3,Marketing Manager,4,55000.0
50,1,2,Content Marketing Manager,19,190000.0
36,0,1,Sales Director,6,75000.0
48,1,3,Senior Product Marketing Manager,17,170000.0
31,0,0,Sales Associate,3,50000.0
29,1,1,Financial Manager,4,55000.0
45,0,2,Marketing Manager,13,130000.0
25,1,0,Sales Executive,1,35000.0
41,0,1,Content Marketing Manager,12,120000.0
35,1,3,Senior Product Marketing Manager,9,95000.0
23,0,1,Sales Representative,1,35000.0
42,1,2,Digital Marketing Manager,14,140000.0
26,0,0,Sales Manager,2,40000.0
32,1,1,Director of Marketing,8,80000.0
27,0,3,Marketing Manager,4,55000.0
50,1,2,Content Marketing Manager,19,190000.0
37,0,2,Marketing Manager,11,110000.0
26,1,1,Sales Representative,2,40000.0
42,0,3,Content Marketing Manager,15,150000.0
33,1,0,Sales Executive,4,55000.0
29,0,1,Sales Manager,5,70000.0
45,1,2,Director of Marketing,16,160000.0
24,0,0,Sales Associate,1,35000.0
39,1,1,Financial Manager,10,100000.0
31,0,3,Senior Product Marketing Manager,7,90000.0
27,1,2,Digital Marketing Manager,3,50000.0
43,0,1,Content Marketing Manager,14,140000.0
28,1,0,Sales Representative,2,40000.0
50,0,3,Marketing Manager,18,180000.0
35,1,1,Sales Executive,7,90000.0
23,0,1,Sales Manager,1,35000.0
41,1,2,Director of Marketing,12,120000.0
26,0,0,Financial Manager,3,45000.0
32,1,1,Sales Director,8,80000.0
27,0,3,Marketing Manager,4,55000.0
50,1,2,Content Marketing Manager,18,180000.0
36,0,1,Sales Representative,6,75000.0
48,1,3,Senior Product Marketing Manager,19,190000.0
31,0,0,Junior Sales Representative,3,40000.0
29,1,1,Sales Director,5,70000.0
45,0,2,Director of Marketing,15,150000.0
25,1,0,Sales Associate,1,35000.0
41,0,1,Financial Manager,12,120000.0
35,1,3,Marketing Manager,8,80000.0
23,0,1,Sales Executive,1,35000.0
42,1,2,Sales Manager,13,130000.0
26,0,0,Digital Marketing Manager,2,40000.0
32,1,1,Content Marketing Manager,7,90000.0
27,0,3,Sales Representative,4,55000.0
50,1,2,Senior Product Marketing Manager,18,180000.0
36,0,1,Junior Sales Representative,3,45000.0
48,1,3,Director of Marketing,19,190000.0
31,0,0,Sales Associate,3,50000.0
29,1,1,Financial Manager,4,55000.0
45,0,2,Marketing Manager,13,130000.0
25,1,0,Sales Executive,1,35000.0
41,0,1,Content Marketing Manager,12,120000.0
35,1,3,Senior Product Marketing Manager,9,95000.0
23,0,1,Sales Representative,1,35000.0
42,1,2,Digital Marketing Manager,14,140000.0
26,0,0,Sales Manager,2,40000.0
32,1,1,Director of Marketing,8,80000.0
27,0,3,Marketing Manager,4,55000.0
50,1,2,Content Marketing Manager,19,190000.0
36,0,1,Sales Director,6,75000.0
48,1,3,Senior Product Marketing Manager,17,170000.0
31,0,0,Sales Associate,3,50000.0
29,1,1,Financial Manager,4,55000.0
45,0,2,Marketing Manager,13,130000.0
25,1,0,Sales Executive,1,35000.0
41,0,1,Content Marketing Manager,12,120000.0
35,1,3,Senior Product Marketing Manager,9,95000.0
23,0,1,Sales Representative,1,35000.0
42,1,2,Digital Marketing Manager,14,140000.0
26,0,0,Sales Manager,2,40000.0
32,1,1,Director of Marketing,8,80000.0
27,0,3,Marketing Manager,4,55000.0
50,1,2,Content Marketing Manager,19,190000.0
36,0,1,Sales Director,6,75000.0
48,1,3,Senior Product Marketing Manager,17,170000.0
